voltage,current,temperature,pollution,conductor,insulator
621,1689,-1,Low,ACSR,Glass
392,4004,-7,Medium,ACSR,Glass
193,3442,-4,Low,ACSR,Porcelain
565,2668,19,High,ACSR,Composite
324,781,19,High,AAAC,Composite
778,3253,48,High,ACCC,Composite
689,2919,10,Low,ACSR,Glass
475,3085,4,Low,ACSR,Glass
208,2841,8,Low,ACSR,Porcelain
462,4893,15,Low,ACSR,Glass
784,348,27,High,ACSR,Composite
424,4323,-1,High,ACSR,Composite
717,2026,17,High,ACSR,Composite
384,3733,49,Low,ACSR,Glass
713,293,9,High,ACSR,Composite
777,2086,43,High,ACSR,Composite
343,1269,49,High,AAAC,Composite
717,4330,10,High,ACCC,Composite
727,4185,28,Medium,ACCC,Composite
156,2587,56,Low,ACSR,Composite
763,1257,58,Low,ACSR,Glass
147,4869,-6,Medium,ACSR,Glass
84,4167,26,Medium,ACSR,Glass
444,1166,-10,Low,AAAC,Glass
710,3576,11,Medium,ACCC,Composite
434,4053,41,High,ACSR,Composite
746,2746,46,Low,ACSR,Glass
523,2143,59,Low,ACSR,Glass
84,2630,54,Low,ACSR,Composite
318,3300,25,High,ACSR,Composite
429,2702,17,High,ACSR,Composite
258,4598,21,Low,ACSR,Porcelain
343,797,57,Low,AAAC,Glass
722,3234,31,High,ACCC,Composite
100,4417,39,High,ACSR,Composite
744,3085,31,Low,ACCC,Glass
309,2665,35,High,ACSR,Composite
650,3661,49,Low,ACCC,Glass
710,2780,37,High,ACSR,Composite
138,4042,59,Low,ACSR,Composite
692,3510,14,Low,ACCC,Glass
332,4256,24,High,ACSR,Composite
399,312,54,Low,AAAC,Glass
687,2244,22,Medium,ACSR,Composite
233,4033,57,Low,ACSR,Composite
793,625,42,Medium,ACSR,Composite
405,3866,36,Low,ACSR,Glass
162,2677,35,Medium,ACSR,Glass
657,3687,51,Low,ACCC,Glass
794,1031,53,Medium,ACSR,Composite
763,4272,51,Medium,ACCC,Composite
129,1645,43,High,AAAC,Composite
644,738,23,Medium,ACSR,Composite
161,285,0,High,AAAC,Composite
611,2719,49,Low,ACSR,Glass
434,3660,51,Low,ACSR,Glass
410,4427,29,Low,ACSR,Glass
507,4901,-9,Low,ACCC,Glass
516,863,-7,Low,ACSR,Glass
299,3136,34,High,ACSR,Composite
740,1658,11,Low,ACSR,Glass
222,3631,-5,High,ACSR,Composite
93,557,23,Low,AAAC,Porcelain
537,4532,37,High,ACCC,Composite
646,2212,51,Medium,ACSR,Composite
523,3279,10,High,ACCC,Composite
403,3040,-6,High,ACSR,Composite
487,657,8,Medium,AAAC,Composite
440,1613,-8,High,AAAC,Composite
714,583,26,Medium,ACSR,Composite
689,1950,-7,High,ACSR,Composite
364,1021,48,Low,AAAC,Glass
90,797,17,Low,AAAC,Porcelain
671,453,28,High,ACSR,Composite
131,3110,-6,Medium,ACSR,Glass
594,4508,0,Low,ACCC,Glass
686,602,39,Low,ACSR,Glass
456,3456,44,Low,ACSR,Glass
343,880,36,High,AAAC,Composite
75,4067,24,High,ACSR,Composite
411,333,4,High,AAAC,Composite
206,474,12,Medium,AAAC,Glass
93,2041,9,Low,AAAC,Porcelain
165,1648,56,High,AAAC,Composite
252,2786,23,Low,ACSR,Porcelain
458,3533,26,High,ACSR,Composite
785,2728,35,High,ACSR,Composite
376,2757,46,Low,ACSR,Glass
326,737,18,Low,AAAC,Glass
134,660,9,Low,AAAC,Porcelain
103,4321,25,Medium,ACSR,Glass
131,965,60,High,AAAC,Composite
540,4462,16,Medium,ACCC,Composite
559,1113,58,High,ACSR,Composite
532,1609,53,Low,ACSR,Glass
129,3818,30,Medium,ACSR,Glass
730,755,46,High,ACSR,Composite
245,1653,58,Medium,AAAC,Glass
743,341,52,Low,ACSR,Glass
164,2518,58,Low,ACSR,Composite
602,735,-8,Low,ACSR,Glass
369,1060,-8,High,AAAC,Composite
138,1891,60,High,AAAC,Composite
612,2458,26,Low,ACSR,Glass
208,2750,13,Low,ACSR,Porcelain
279,1616,22,High,AAAC,Composite
782,1888,1,Low,ACSR,Glass
370,1109,29,High,AAAC,Composite
479,290,0,High,AAAC,Composite
794,270,52,Medium,ACSR,Composite
410,4016,14,Low,ACSR,Glass
663,3361,43,High,ACCC,Composite
559,3129,45,High,ACCC,Composite
746,1580,60,High,ACSR,Composite
190,1865,50,High,AAAC,Composite
473,4861,28,Low,ACSR,Glass
301,1901,47,Medium,AAAC,Glass
722,4129,-2,Medium,ACCC,Composite
682,2024,-8,Low,ACSR,Glass
409,4569,31,High,ACSR,Composite
711,3891,39,Medium,ACCC,Composite
586,3628,10,Low,ACCC,Glass
592,993,34,High,ACSR,Composite
129,4568,5,High,ACSR,Composite
755,2954,3,High,ACSR,Composite
567,221,46,Medium,ACSR,Composite
701,3442,40,Low,ACCC,Glass
76,2502,9,Low,ACSR,Porcelain
672,3451,-3,Medium,ACCC,Composite
697,1095,0,Medium,ACSR,Composite
495,1035,33,Low,AAAC,Glass
366,222,35,High,AAAC,Composite
311,2316,56,Medium,ACSR,Glass
654,4309,57,Medium,ACCC,Composite
159,1224,-8,Low,AAAC,Porcelain
380,4730,19,High,ACSR,Composite
218,4726,37,Low,ACSR,Porcelain
305,1262,24,High,AAAC,Composite
205,3189,51,Medium,ACSR,Glass
662,1215,-3,High,ACSR,Composite
281,1842,-4,Medium,AAAC,Glass
435,2179,56,Medium,ACSR,Composite
358,1074,36,Low,AAAC,Glass
306,2568,-2,Low,ACSR,Glass
600,2571,-9,Low,ACSR,Glass
386,1814,39,High,AAAC,Composite
110,4143,44,Medium,ACSR,Glass
651,1011,55,Medium,ACSR,Composite
679,2344,21,Medium,ACSR,Composite
349,3560,32,Medium,ACSR,Glass
649,1487,25,Low,ACSR,Glass
618,1495,21,Medium,ACSR,Composite
277,238,-4,High,AAAC,Composite
737,365,23,Low,ACSR,Glass
152,712,20,Medium,AAAC,Glass
72,1771,52,Medium,AAAC,Glass
524,1504,45,Medium,ACSR,Composite
248,3784,52,Medium,ACSR,Glass
393,3328,47,Low,ACSR,Glass
364,2052,22,Medium,ACSR,Glass
463,4030,1,High,ACSR,Composite
79,1937,-6,Low,AAAC,Porcelain
165,3706,0,Medium,ACSR,Glass
234,3605,17,Medium,ACSR,Glass
297,4059,47,Medium,ACSR,Glass
176,1726,-5,Medium,AAAC,Glass
412,4621,8,Low,ACSR,Glass
405,3054,9,Medium,ACSR,Composite
679,1452,57,High,ACSR,Composite
794,4048,22,High,ACCC,Composite
305,3300,-2,Medium,ACSR,Glass
305,1551,25,Medium,AAAC,Glass
798,3136,6,Low,ACCC,Glass
335,4392,-3,Medium,ACSR,Glass
605,3979,24,High,ACCC,Composite
351,1443,27,Medium,AAAC,Glass
400,2476,45,Low,ACSR,Glass
631,1238,33,Medium,ACSR,Composite
508,4611,1,Medium,ACCC,Composite
790,3396,4,High,ACCC,Composite
568,4338,42,High,ACCC,Composite
435,2629,8,Medium,ACSR,Composite
185,1511,14,Low,AAAC,Porcelain
140,3419,31,High,ACSR,Composite
488,1519,-6,Medium,AAAC,Composite
135,3397,34,Low,ACSR,Porcelain
336,1625,-8,High,AAAC,Composite
197,2584,9,Medium,ACSR,Glass
163,3128,7,High,ACSR,Composite
167,2825,-10,High,ACSR,Composite
493,212,10,High,AAAC,Composite
232,2188,50,High,AAAC,Composite
170,831,35,Medium,AAAC,Glass
663,4582,31,Medium,ACCC,Composite
614,4388,42,Low,ACCC,Glass
507,267,4,High,ACSR,Composite
737,2359,37,High,ACSR,Composite
700,169,6,Low,ACSR,Glass
709,4953,46,Medium,ACCC,Composite
331,3342,19,High,ACSR,Composite
485,3975,42,High,ACSR,Composite
326,4508,51,High,ACSR,Composite
499,1626,35,High,AAAC,Composite
481,4817,-7,Medium,ACSR,Composite
420,909,15,Medium,AAAC,Composite
526,3389,16,Medium,ACCC,Composite
766,183,18,High,ACSR,Composite
450,1588,50,High,AAAC,Composite
608,2627,19,High,ACSR,Composite
340,2156,46,Low,ACSR,Glass
375,4959,57,Low,ACSR,Glass
197,4802,8,Low,ACSR,Porcelain
753,2147,-8,Low,ACSR,Glass
114,1885,29,High,AAAC,Composite
509,2578,-3,High,ACSR,Composite
237,3085,22,High,ACSR,Composite
395,358,39,Low,AAAC,Glass
71,1831,2,High,AAAC,Composite
653,4496,42,Medium,ACCC,Composite
269,3917,52,Medium,ACSR,Glass
434,4232,2,High,ACSR,Composite
787,3615,47,Low,ACCC,Glass
613,4141,60,Low,ACCC,Glass
346,4306,37,High,ACSR,Composite
754,3010,5,High,ACCC,Composite
120,229,-2,Medium,AAAC,Glass
234,3938,-1,Low,ACSR,Porcelain
378,2748,27,Low,ACSR,Glass
543,4674,2,Medium,ACCC,Composite
493,1919,6,Medium,AAAC,Composite
577,867,5,High,ACSR,Composite
478,2184,55,Medium,ACSR,Composite
113,2328,18,High,AAAC,Composite
681,3874,12,High,ACCC,Composite
68,652,49,Low,AAAC,Composite
662,2295,36,High,ACSR,Composite
750,2331,55,Medium,ACSR,Composite
394,4397,35,Low,ACSR,Glass
298,4348,-4,High,ACSR,Composite
741,740,13,Low,ACSR,Glass
125,340,21,High,AAAC,Composite
655,2459,30,Low,ACSR,Glass
595,4835,16,Medium,ACCC,Composite
162,4466,-3,High,ACSR,Composite
131,2907,31,Low,ACSR,Porcelain
96,3123,15,High,ACSR,Composite
213,686,11,High,AAAC,Composite
725,4388,23,Low,ACCC,Glass
112,4278,25,High,ACSR,Composite
309,4011,-2,High,ACSR,Composite
322,2615,34,Medium,ACSR,Glass
543,1836,5,Low,ACSR,Glass
660,4970,38,Low,ACCC,Glass
421,2973,17,High,ACSR,Composite
719,2031,5,Medium,ACSR,Composite
706,4507,49,Low,ACCC,Glass
518,634,6,High,ACSR,Composite
587,3404,26,Low,ACCC,Glass
242,2339,34,High,AAAC,Composite
275,1213,31,Low,AAAC,Porcelain
107,1315,-2,High,AAAC,Composite
189,4363,8,Medium,ACSR,Glass
252,1325,45,High,AAAC,Composite
90,705,43,Medium,AAAC,Glass
229,3534,52,Low,ACSR,Composite
100,1507,31,High,AAAC,Composite
318,3405,39,High,ACSR,Composite
540,3716,7,Medium,ACCC,Composite
535,1046,18,High,ACSR,Composite
587,3015,7,Low,ACCC,Glass
329,2254,30,Medium,ACSR,Glass
170,2883,43,Low,ACSR,Composite
285,2805,21,Low,ACSR,Porcelain
472,2460,19,Low,ACSR,Glass
711,2678,-6,Low,ACSR,Glass
271,3375,29,High,ACSR,Composite
701,389,57,High,ACSR,Composite
281,2171,55,Low,AAAC,Composite
129,2740,46,Low,ACSR,Composite
103,2634,19,Low,ACSR,Porcelain
730,4475,60,Low,ACCC,Glass
287,627,6,Low,AAAC,Porcelain
407,2230,-5,High,ACSR,Composite
538,4529,-10,High,ACCC,Composite
601,847,3,Low,ACSR,Glass
422,1218,37,Low,AAAC,Glass
571,1025,36,High,ACSR,Composite
644,1195,26,Medium,ACSR,Composite
300,2745,-5,Low,ACSR,Glass
667,3582,28,Medium,ACCC,Composite
159,2625,3,Low,ACSR,Porcelain
254,1733,25,High,AAAC,Composite
714,2341,41,High,ACSR,Composite
750,688,28,Medium,ACSR,Composite
81,2787,3,Medium,ACSR,Glass
440,1325,-6,Low,AAAC,Glass
429,2756,60,High,ACSR,Composite
463,3543,60,Medium,ACSR,Composite
475,574,18,Medium,AAAC,Composite
239,4339,16,Medium,ACSR,Glass
678,3136,43,Low,ACCC,Glass
251,646,60,High,AAAC,Composite
95,1041,-6,Low,AAAC,Porcelain
535,307,-1,High,ACSR,Composite
445,3710,38,Low,ACSR,Glass
377,2413,34,High,ACSR,Composite
143,3085,2,Low,ACSR,Porcelain
600,2056,59,High,ACSR,Composite
594,1106,18,High,ACSR,Composite
187,4152,28,Medium,ACSR,Glass
293,327,16,Medium,AAAC,Glass
473,2693,33,Low,ACSR,Glass
240,706,3,Medium,AAAC,Glass
618,653,-6,Medium,ACSR,Composite
80,359,3,High,AAAC,Composite
279,2035,30,High,AAAC,Composite
668,2379,49,Low,ACSR,Glass
117,1411,-5,Low,AAAC,Porcelain
381,806,31,Medium,AAAC,Glass
122,531,18,Low,AAAC,Porcelain
354,1763,-2,Low,AAAC,Glass
214,1310,55,Medium,AAAC,Glass
473,2389,39,Medium,ACSR,Composite
597,2494,2,Low,ACSR,Glass
434,1499,25,Low,AAAC,Glass
389,1942,49,High,AAAC,Composite
678,4364,39,Low,ACCC,Glass
422,4208,49,Medium,ACSR,Composite
765,2576,42,Low,ACSR,Glass
495,2211,22,Medium,ACSR,Composite
98,3592,3,High,ACSR,Composite
608,3162,10,High,ACCC,Composite
739,2706,17,Low,ACSR,Glass
351,3338,24,Medium,ACSR,Glass
582,1835,43,Low,ACSR,Glass
746,445,8,Low,ACSR,Glass
750,3045,27,High,ACCC,Composite
792,2659,57,Low,ACSR,Glass
182,4334,49,High,ACSR,Composite
334,1749,17,Low,AAAC,Glass
783,3968,35,Medium,ACCC,Composite
786,920,55,High,ACSR,Composite
228,2106,12,Medium,AAAC,Glass
205,2147,58,Medium,AAAC,Glass
746,3761,44,Low,ACCC,Glass
209,650,-6,Low,AAAC,Porcelain
287,3855,51,Low,ACSR,Composite
653,3163,22,High,ACCC,Composite
695,3823,16,Low,ACCC,Glass
675,2377,35,Low,ACSR,Glass
500,4120,21,Low,ACSR,Glass
610,2227,-1,Low,ACSR,Glass
519,3719,6,High,ACCC,Composite
132,2150,1,High,AAAC,Composite
71,3095,14,Medium,ACSR,Glass
306,3240,47,High,ACSR,Composite
120,4995,40,High,ACSR,Composite
448,4980,56,Medium,ACSR,Composite
499,4420,17,Medium,ACSR,Composite
535,1526,23,Low,ACSR,Glass
136,2586,16,Low,ACSR,Porcelain
671,1101,41,Low,ACSR,Glass
515,1179,17,High,ACSR,Composite
545,2451,6,Low,ACSR,Glass
208,627,55,High,AAAC,Composite
87,4219,1,Low,ACSR,Porcelain
626,3454,18,Low,ACCC,Glass
487,3464,-5,Low,ACSR,Glass
713,2990,19,High,ACSR,Composite
457,2588,13,High,ACSR,Composite
677,3544,11,Low,ACCC,Glass
533,3881,2,Low,ACCC,Glass
358,4106,34,Medium,ACSR,Glass
777,2854,-4,Low,ACSR,Glass
186,1477,12,High,AAAC,Composite
503,4699,38,Medium,ACCC,Composite
166,2631,-1,Medium,ACSR,Glass
252,2203,28,Medium,AAAC,Glass
224,516,8,High,AAAC,Composite
583,644,58,High,ACSR,Composite
747,104,26,Low,ACSR,Glass
245,2152,39,Medium,AAAC,Glass
496,2262,36,Low,ACSR,Glass
277,4198,-9,Low,ACSR,Porcelain
741,4351,34,Medium,ACCC,Composite
705,3841,37,Medium,ACCC,Composite
795,1688,21,High,ACSR,Composite
718,171,58,Low,ACSR,Glass
498,3843,-7,High,ACSR,Composite
709,2714,15,Low,ACSR,Glass
166,1650,-6,Medium,AAAC,Glass
385,4131,25,High,ACSR,Composite
163,3464,17,High,ACSR,Composite
344,3836,10,Medium,ACSR,Glass
763,2612,2,Low,ACSR,Glass
208,860,6,Low,AAAC,Porcelain
410,3430,3,High,ACSR,Composite
421,4213,58,Medium,ACSR,Composite
656,2876,51,High,ACSR,Composite
420,145,57,Medium,AAAC,Composite
495,1074,57,High,AAAC,Composite
104,3885,-6,High,ACSR,Composite
368,2045,5,Low,ACSR,Glass
614,2040,41,Low,ACSR,Glass
490,2719,5,Low,ACSR,Glass
413,109,0,Medium,AAAC,Composite
494,2826,-9,High,ACSR,Composite
351,2807,55,Medium,ACSR,Glass
520,3413,23,High,ACCC,Composite
389,3770,48,Low,ACSR,Glass
584,4922,21,Medium,ACCC,Composite
418,3787,-8,High,ACSR,Composite
368,615,34,High,AAAC,Composite
275,4421,46,Low,ACSR,Composite
656,1503,14,Low,ACSR,Glass
509,3126,22,High,ACCC,Composite
198,509,11,Medium,AAAC,Glass
241,4353,48,Medium,ACSR,Glass
152,4725,-5,Medium,ACSR,Glass
523,1309,50,Medium,ACSR,Composite
282,1454,26,High,AAAC,Composite
471,3190,30,High,ACSR,Composite
472,4216,51,Low,ACSR,Glass
669,863,34,Medium,ACSR,Composite
494,2014,53,Low,ACSR,Glass
784,3956,38,Medium,ACCC,Composite
297,4943,45,Low,ACSR,Composite
776,650,30,Low,ACSR,Glass
495,4872,-6,High,ACSR,Composite
103,4988,11,High,ACSR,Composite
489,4971,55,Medium,ACSR,Composite
464,4124,39,Low,ACSR,Glass
654,985,39,Low,ACSR,Glass
644,894,16,High,ACSR,Composite
250,4354,19,High,ACSR,Composite
442,4779,47,High,ACSR,Composite
340,380,40,Medium,AAAC,Glass
667,2975,54,Low,ACSR,Glass
351,4268,29,Medium,ACSR,Glass
413,2701,59,Low,ACSR,Glass
784,2959,49,Medium,ACSR,Composite
595,1870,21,High,ACSR,Composite
72,3172,54,Medium,ACSR,Glass
253,1236,31,Medium,AAAC,Glass
665,2969,34,Medium,ACSR,Composite
181,3539,48,High,ACSR,Composite
564,4433,35,Low,ACCC,Glass
128,2074,14,Low,AAAC,Porcelain
506,3953,-7,Medium,ACCC,Composite
409,4749,44,Medium,ACSR,Composite
652,4433,31,Low,ACCC,Glass
444,4093,24,Medium,ACSR,Composite
360,2960,55,High,ACSR,Composite
748,2951,36,High,ACSR,Composite
297,3602,57,Medium,ACSR,Glass
505,3357,14,Low,ACCC,Glass
459,2424,16,Medium,ACSR,Composite
341,4078,58,High,ACSR,Composite
769,702,28,Low,ACSR,Glass
232,4593,5,High,ACSR,Composite
164,2485,56,Low,AAAC,Composite
477,3471,33,Medium,ACSR,Composite
293,4108,10,Medium,ACSR,Glass
479,1220,60,High,AAAC,Composite
379,983,29,High,AAAC,Composite
391,3427,51,Low,ACSR,Glass
127,943,39,High,AAAC,Composite
194,1447,58,High,AAAC,Composite
517,277,36,High,ACSR,Composite
474,3022,55,Medium,ACSR,Composite
488,2862,15,High,ACSR,Composite
716,3399,49,Medium,ACCC,Composite
295,2714,25,Low,ACSR,Porcelain
636,388,8,High,ACSR,Composite
742,4671,20,High,ACCC,Composite
577,3851,25,High,ACCC,Composite
781,4455,44,High,ACCC,Composite
675,3375,6,High,ACCC,Composite
403,401,58,Low,AAAC,Glass
311,4024,59,Medium,ACSR,Glass
714,729,18,High,ACSR,Composite
623,168,15,Low,ACSR,Glass
269,351,10,Medium,AAAC,Glass
258,1320,-2,High,AAAC,Composite
424,1843,-1,Medium,AAAC,Composite
619,2373,33,High,ACSR,Composite
739,2273,36,Medium,ACSR,Composite
319,3491,3,High,ACSR,Composite
349,249,7,High,AAAC,Composite
283,3523,51,High,ACSR,Composite
677,2628,53,High,ACSR,Composite
638,3782,50,Low,ACCC,Glass
617,1191,58,Medium,ACSR,Composite
247,3123,57,Medium,ACSR,Glass
636,4653,-7,High,ACCC,Composite
288,976,49,Medium,AAAC,Glass
273,3086,54,High,ACSR,Composite
488,4527,-3,High,ACSR,Composite
235,4384,6,Medium,ACSR,Glass
204,3422,40,High,ACSR,Composite
268,1458,60,Low,AAAC,Composite
319,2246,44,Medium,ACSR,Glass
231,4883,44,Low,ACSR,Composite
634,851,44,Medium,ACSR,Composite
700,572,32,Low,ACSR,Glass
461,2856,41,Medium,ACSR,Composite
491,4824,45,High,ACSR,Composite
512,2572,27,High,ACSR,Composite
571,305,3,Low,ACSR,Glass
202,3889,43,Medium,ACSR,Glass
471,1677,-2,High,AAAC,Composite
634,4393,31,High,ACCC,Composite
644,4254,15,Medium,ACCC,Composite
296,4156,13,High,ACSR,Composite
309,2068,16,Low,ACSR,Glass
351,1322,35,Low,AAAC,Glass
698,348,23,Low,ACSR,Glass
119,4969,1,High,ACSR,Composite
457,3611,9,High,ACSR,Composite
643,3485,33,Low,ACCC,Glass
335,4672,29,High,ACSR,Composite
454,4835,-8,Medium,ACSR,Composite
78,3263,-6,High,ACSR,Composite
408,182,3,Medium,AAAC,Composite
701,4305,9,Medium,ACCC,Composite
654,3170,34,High,ACCC,Composite
404,3200,13,Medium,ACSR,Composite
89,1420,16,Low,AAAC,Porcelain
100,4709,45,High,ACSR,Composite
651,1252,20,Medium,ACSR,Composite
551,4415,34,Low,ACCC,Glass
487,1147,-9,Low,AAAC,Glass
355,1235,19,Medium,AAAC,Glass
355,2496,18,High,ACSR,Composite
84,1605,9,Low,AAAC,Porcelain
693,729,46,Low,ACSR,Glass
357,2697,48,High,ACSR,Composite
443,2088,15,Low,ACSR,Glass
219,833,53,High,AAAC,Composite
780,1254,16,High,ACSR,Composite
708,2304,37,High,ACSR,Composite
193,4801,1,Low,ACSR,Porcelain
498,960,7,Medium,AAAC,Composite
335,3003,35,Low,ACSR,Glass
580,4184,13,Medium,ACCC,Composite
323,1274,13,Medium,AAAC,Glass
407,4371,31,Low,ACSR,Glass
567,733,55,High,ACSR,Composite
482,1816,44,High,AAAC,Composite
165,3860,-7,Low,ACSR,Porcelain
459,2004,53,High,ACSR,Composite
118,4869,43,High,ACSR,Composite
493,1723,-7,High,AAAC,Composite
743,252,48,High,ACSR,Composite
214,2401,13,Low,AAAC,Porcelain
740,3753,-3,Low,ACCC,Glass
516,780,17,Medium,ACSR,Composite
660,1633,45,Low,ACSR,Glass
599,3101,27,High,ACCC,Composite
597,3267,19,Low,ACCC,Glass
788,2511,-1,High,ACSR,Composite
431,304,57,Medium,AAAC,Composite
389,3565,42,High,ACSR,Composite
585,4967,53,Medium,ACCC,Composite
731,1019,5,High,ACSR,Composite
628,3913,24,Medium,ACCC,Composite
311,4424,2,High,ACSR,Composite
514,3770,19,Low,ACCC,Glass
219,3630,36,Low,ACSR,Porcelain
311,2667,56,Low,ACSR,Glass
108,4329,2,High,ACSR,Composite
458,4292,-3,Medium,ACSR,Composite
228,1946,8,High,AAAC,Composite
531,483,36,Medium,ACSR,Composite
577,3629,47,Medium,ACCC,Composite
212,534,20,High,AAAC,Composite
221,3127,51,Medium,ACSR,Glass
580,1151,10,Medium,ACSR,Composite
211,2619,0,High,ACSR,Composite
577,1580,18,High,ACSR,Composite
334,3649,26,Medium,ACSR,Glass
476,1432,0,Medium,AAAC,Composite
309,775,31,Medium,AAAC,Glass
361,4897,44,Medium,ACSR,Glass
379,1879,2,Low,AAAC,Glass
634,3902,6,Medium,ACCC,Composite
345,3158,-4,Medium,ACSR,Glass
542,4586,-10,Medium,ACCC,Composite
184,1556,59,Medium,AAAC,Glass
599,4547,14,Low,ACCC,Glass
628,1974,42,Medium,ACSR,Composite
539,1149,-1,Medium,ACSR,Composite
277,4835,-1,High,ACSR,Composite
793,4814,0,Medium,ACCC,Composite
653,270,57,Low,ACSR,Glass
531,1190,46,High,ACSR,Composite
781,1271,-7,Low,ACSR,Glass
231,2686,5,High,ACSR,Composite
545,1815,23,Low,ACSR,Glass
448,1392,23,Low,AAAC,Glass
126,2466,0,High,AAAC,Composite
344,260,45,Medium,AAAC,Glass
653,674,-4,High,ACSR,Composite
274,270,30,Medium,AAAC,Glass
102,3323,34,High,ACSR,Composite
670,552,20,Low,ACSR,Glass
199,4942,25,Medium,ACSR,Glass
477,1250,26,High,AAAC,Composite
713,4513,32,Medium,ACCC,Composite
800,3398,37,Medium,ACCC,Composite
213,4695,43,Low,ACSR,Composite
462,2646,34,High,ACSR,Composite
317,544,36,Low,AAAC,Glass
568,2084,24,High,ACSR,Composite
572,1778,-10,High,ACSR,Composite
656,2023,-10,High,ACSR,Composite
309,3217,-7,High,ACSR,Composite
432,3399,-2,Medium,ACSR,Composite
515,1003,60,Medium,ACSR,Composite
185,2260,18,Low,AAAC,Porcelain
374,3197,14,Low,ACSR,Glass
699,117,-7,Low,ACSR,Glass
277,4223,42,High,ACSR,Composite
349,4932,17,High,ACSR,Composite
319,4935,12,Low,ACSR,Glass
595,2905,40,Low,ACSR,Glass
328,4551,10,Medium,ACSR,Glass
342,1046,13,Low,AAAC,Glass
106,4735,53,Medium,ACSR,Glass
488,948,4,High,AAAC,Composite
574,3761,10,High,ACCC,Composite
429,4323,31,Low,ACSR,Glass
608,2086,23,High,ACSR,Composite
526,610,6,Low,ACSR,Glass
518,3667,56,High,ACCC,Composite
380,3978,58,Low,ACSR,Glass
695,1779,8,High,ACSR,Composite
425,3670,14,High,ACSR,Composite
299,4155,17,High,ACSR,Composite
108,3792,54,Low,ACSR,Composite
293,4204,25,High,ACSR,Composite
711,1168,16,Low,ACSR,Glass
398,858,6,Medium,AAAC,Glass
734,605,58,Low,ACSR,Glass
557,1825,57,Medium,ACSR,Composite
271,968,57,High,AAAC,Composite
154,3781,24,Low,ACSR,Porcelain
164,426,41,Medium,AAAC,Glass
102,1836,50,High,AAAC,Composite
439,3045,52,High,ACSR,Composite
456,2529,7,Low,ACSR,Glass
499,3553,26,Low,ACSR,Glass
551,412,31,Medium,ACSR,Composite
457,3418,24,Low,ACSR,Glass
776,3384,-7,Low,ACCC,Glass
421,781,32,Medium,AAAC,Composite
120,526,2,Low,AAAC,Porcelain
682,3606,5,Low,ACCC,Glass
651,3312,-2,High,ACCC,Composite
379,2683,3,Low,ACSR,Glass
169,4029,-1,Medium,ACSR,Glass
798,1923,7,High,ACSR,Composite
81,2714,39,Medium,ACSR,Glass
474,293,45,Medium,AAAC,Composite
94,2920,25,Low,ACSR,Porcelain
421,1841,26,Medium,AAAC,Composite
444,4279,48,High,ACSR,Composite
760,3973,39,Low,ACCC,Glass
629,500,36,High,ACSR,Composite
576,2284,23,Low,ACSR,Glass
412,3125,-2,Medium,ACSR,Composite
683,1995,47,Medium,ACSR,Composite
568,2778,17,Low,ACSR,Glass
90,1916,15,Medium,AAAC,Glass
157,3516,9,Medium,ACSR,Glass
394,3800,-10,Medium,ACSR,Glass
603,414,60,Low,ACSR,Glass
667,807,45,Low,ACSR,Glass
752,2610,14,Low,ACSR,Glass
407,114,-5,Medium,AAAC,Composite
513,628,36,Low,ACSR,Glass
461,2185,-10,High,ACSR,Composite
607,2504,23,Medium,ACSR,Composite
591,3318,47,Low,ACCC,Glass
567,2848,33,High,ACSR,Composite
472,760,33,High,AAAC,Composite
195,3225,51,High,ACSR,Composite
196,2378,44,Low,AAAC,Composite
583,3300,18,Medium,ACCC,Composite
788,4213,31,Medium,ACCC,Composite
214,1829,56,High,AAAC,Composite
341,3235,23,High,ACSR,Composite
726,2380,17,Medium,ACSR,Composite
617,1702,51,Medium,ACSR,Composite
261,159,41,High,AAAC,Composite
474,2154,57,High,ACSR,Composite
701,1785,51,Medium,ACSR,Composite
136,206,34,Low,AAAC,Porcelain
264,2680,10,Medium,ACSR,Glass
610,1113,39,High,ACSR,Composite
667,2866,5,Medium,ACSR,Composite
530,2111,39,Medium,ACSR,Composite
155,4253,37,Low,ACSR,Porcelain
776,525,14,Medium,ACSR,Composite
633,3346,30,Low,ACCC,Glass
66,2472,20,High,AAAC,Composite
232,4996,-4,Medium,ACSR,Glass
614,3999,-6,Medium,ACCC,Composite
656,3536,47,High,ACCC,Composite
307,4760,-4,Low,ACSR,Glass
199,3167,59,Low,ACSR,Composite
317,1464,33,Low,AAAC,Glass
87,3241,25,Medium,ACSR,Glass
795,3132,3,Medium,ACCC,Composite
137,1471,55,Medium,AAAC,Glass
586,1239,30,Medium,ACSR,Composite
712,4803,5,High,ACCC,Composite
772,1703,40,High,ACSR,Composite
635,4347,30,Medium,ACCC,Composite
566,1230,40,Medium,ACSR,Composite
373,1147,7,High,AAAC,Composite
316,3218,35,High,ACSR,Composite
668,2050,32,Low,ACSR,Glass
269,3485,6,High,ACSR,Composite
73,4268,4,High,ACSR,Composite
173,413,4,Medium,AAAC,Glass
697,2838,43,High,ACSR,Composite
588,3186,46,Medium,ACCC,Composite
438,304,32,Medium,AAAC,Composite
451,2904,-5,Medium,ACSR,Composite
248,4531,-1,High,ACSR,Composite
374,4775,57,High,ACSR,Composite
244,1337,-9,High,AAAC,Composite
783,1592,7,Medium,ACSR,Composite
